character #1, character #2, similarity
K, 8, 0.5857879046025387
8, K, 0.5857879046025387
k, 8, 0.5901648937732296
8, k, 0.5901648937732296
L, 8, 0.3473300153169504
8, L, 0.3473300153169504
l, 8, 0.3048010278833248
8, l, 0.3048010278833248
M, 8, 0.5791107932569938
8, M, 0.5791107932569938
m, 8, 0.4815096881236365
8, m, 0.4815096881236365
N, 8, 0.6686220523210694
8, N, 0.6686220523210694
n, 8, 0.44204887394853487
8, n, 0.44204887394853487
O, 8, 0.6343707581613911
8, O, 0.6343707581613911
o, 8, 0.4969034273111528
8, o, 0.4969034273111528
P, 8, 0.5640009262367913
8, P, 0.5640009262367913
p, 8, 0.5458845453543263
8, p, 0.5458845453543263
Q, 8, 0.5416974703696499
8, Q, 0.5416974703696499
q, 8, 0.5519092274957293
8, q, 0.5519092274957293
R, 8, 0.7065351034609395
8, R, 0.7065351034609395
r, 8, 0.34730666677889993
8, r, 0.34730666677889993
S, 8, 0.6764130576242166
8, S, 0.6764130576242166
s, 8, 0.5371191843949479
8, s, 0.5371191843949479
T, 8, 0.38477856261406673
8, T, 0.38477856261406673
t, 8, 0.49562782958233875
8, t, 0.49562782958233875
U, 8, 0.5850855753698739
8, U, 0.5850855753698739
u, 8, 0.49805516155530544
8, u, 0.49805516155530544
V, 8, 0.5250050383007795
8, V, 0.5250050383007795
v, 8, 0.4497580239432296
8, v, 0.4497580239432296
W, 8, 0.5805545888290438
8, W, 0.5805545888290438
w, 8, 0.47562626363271127
8, w, 0.47562626363271127
X, 8, 0.5890273459674616
8, X, 0.5890273459674616
x, 8, 0.5143426928023603
8, x, 0.5143426928023603
Y, 8, 0.4682031901911517
8, Y, 0.4682031901911517
y, 8, 0.5013473473491474
8, y, 0.5013473473491474
Z, 8, 0.5652496295547611
8, Z, 0.5652496295547611
z, 8, 0.4050195739228123
8, z, 0.4050195739228123
A, 9, 0.472904770318499
9, A, 0.472904770318499
a, 9, 0.5452595251576944
9, a, 0.5452595251576944
B, 9, 0.7839986328434049
9, B, 0.7839986328434049
b, 9, 0.557028244612114
9, b, 0.557028244612114
C, 9, 0.39996469523845213
9, C, 0.39996469523845213
c, 9, 0.44441474874653003
9, c, 0.44441474874653003
D, 9, 0.6714302260103812
9, D, 0.6714302260103812
d, 9, 0.569470615505738
9, d, 0.569470615505738
E, 9, 0.5000941065300177
9, E, 0.5000941065300177
e, 9, 0.6120368131242071
9, e, 0.6120368131242071
F, 9, 0.4520030842565906
9, F, 0.4520030842565906
f, 9, 0.4448554781761643
9, f, 0.4448554781761643
G, 9, 0.5881055545166769
9, G, 0.5881055545166769
g, 9, 0.5825864909537741
9, g, 0.5825864909537741
H, 9, 0.49358936917835
9, H, 0.49358936917835
h, 9, 0.47984411305513575
9, h, 0.47984411305513575
I, 9, 0.34876425104805775
9, I, 0.34876425104805775
i, 9, 0.23913870998142436
9, i, 0.23913870998142436
J, 9, 0.4826117764179236
9, J, 0.4826117764179236
j, 9, 0.37645109283829925
9, j, 0.37645109283829925
K, 9, 0.4843446142818122
9, K, 0.4843446142818122
k, 9, 0.48403807750043026
9, k, 0.48403807750043026
L, 9, 0.24560918842392662
9, L, 0.24560918842392662
l, 9, 0.2638132511598924
9, l, 0.2638132511598924
M, 9, 0.5058846181599869
9, M, 0.5058846181599869
m, 9, 0.4857774680949106
9, m, 0.4857774680949106
N, 9, 0.597030884057967
9, N, 0.597030884057967
n, 9, 0.5028713404597731
9, n, 0.5028713404597731
O, 9, 0.6449508412370344
9, O, 0.6449508412370344
o, 9, 0.6320232147054056
9, o, 0.6320232147054056
P, 9, 0.6184122294595906
9, P, 0.6184122294595906
p, 9, 0.6075613320772393
9, p, 0.6075613320772393
Q, 9, 0.5277081220872629
9, Q, 0.5277081220872629
q, 9, 0.5700702482524518
9, q, 0.5700702482524518
R, 9, 0.5789110323458054
9, R, 0.5789110323458054
r, 9, 0.2844170770000693
9, r, 0.2844170770000693
S, 9, 0.6224049980189951
9, S, 0.6224049980189951
s, 9, 0.5041794874536984
9, s, 0.5041794874536984
T, 9, 0.33740832064407805
9, T, 0.33740832064407805
t, 9, 0.44190981682418595
9, t, 0.44190981682418595
U, 9, 0.5659942721552145
9, U, 0.5659942721552145
u, 9, 0.5177843234406493
9, u, 0.5177843234406493
V, 9, 0.61965929205345
9, V, 0.61965929205345
v, 9, 0.5126142915557351
9, v, 0.5126142915557351
W, 9, 0.5342756035941244
9, W, 0.5342756035941244
w, 9, 0.5071457888167534
9, w, 0.5071457888167534
X, 9, 0.4575512973407902
9, X, 0.4575512973407902
x, 9, 0.4147605106806462
9, x, 0.4147605106806462
Y, 9, 0.48056350113067975
9, Y, 0.48056350113067975
y, 9, 0.5236792883307976
9, y, 0.5236792883307976
Z, 9, 0.47550577431294483
9, Z, 0.47550577431294483
z, 9, 0.34081436705022833
9, z, 0.34081436705022833
a, A, 0.6373605905041542
A, a, 0.6373605905041542
B, A, 0.5285044001322708
A, B, 0.5285044001322708
b, A, 0.44015634813617255
A, b, 0.44015634813617255
C, A, 0.41152915162636966
A, C, 0.41152915162636966
c, A, 0.4637969746895904
A, c, 0.4637969746895904
D, A, 0.3697570885560953
A, D, 0.3697570885560953
d, A, 0.5022582095279516
A, d, 0.5022582095279516
E, A, 0.38439481167266487
A, E, 0.38439481167266487
e, A, 0.5039160832486712
A, e, 0.5039160832486712
F, A, 0.38453855460469594
A, F, 0.38453855460469594
f, A, 0.4473917953104916
A, f, 0.4473917953104916
G, A, 0.4883097875597343
A, G, 0.4883097875597343
g, A, 0.6066705277617691
A, g, 0.6066705277617691
H, A, 0.37320668671224844
A, H, 0.37320668671224844
h, A, 0.4926298235263364
A, h, 0.4926298235263364
I, A, 0.2591378343358041
A, I, 0.2591378343358041
i, A, 0.44406695436507737
A, i, 0.44406695436507737
J, A, 0.3275280851117026
A, J, 0.3275280851117026
j, A, 0.2702262180089655
A, j, 0.2702262180089655
K, A, 0.5903816098677201
A, K, 0.5903816098677201
k, A, 0.5210878376624567
A, k, 0.5210878376624567
L, A, 0.3068595393247051
A, L, 0.3068595393247051
l, A, 0.26234996443370767
A, l, 0.26234996443370767
M, A, 0.5133673288207427
A, M, 0.5133673288207427
m, A, 0.4460626213852154
A, m, 0.4460626213852154
N, A, 0.5827744716219762
A, N, 0.5827744716219762
n, A, 0.48794176707114734
A, n, 0.48794176707114734
O, A, 0.45757773178183403
A, O, 0.45757773178183403
o, A, 0.4320591918206385
A, o, 0.4320591918206385
P, A, 0.5842818955443956
A, P, 0.5842818955443956
p, A, 0.5029108981015048
A, p, 0.5029108981015048
Q, A, 0.32874298353101367
A, Q, 0.32874298353101367
q, A, 0.5299583105311123
A, q, 0.5299583105311123
R, A, 0.6435472699773742
A, R, 0.6435472699773742
r, A, 0.3485351524941764
A, r, 0.3485351524941764
S, A, 0.45363015565741777
A, S, 0.45363015565741777
s, A, 0.569336146519339
A, s, 0.569336146519339
T, A, 0.29659838086490625
A, T, 0.29659838086490625
t, A, 0.4225757893749418
A, t, 0.4225757893749418
U, A, 0.2791087552443156
A, U, 0.2791087552443156
u, A, 0.4069881376494347
A, u, 0.4069881376494347
V, A, 0.35234104867778904
A, V, 0.35234104867778904
v, A, 0.3000032942829666
A, v, 0.3000032942829666
W, A, 0.4822325396903866
A, W, 0.4822325396903866
w, A, 0.41934796738336744
A, w, 0.41934796738336744
X, A, 0.5997271594954909
A, X, 0.5997271594954909
x, A, 0.5114363770824638
A, x, 0.5114363770824638
Y, A, 0.300545021317768
A, Y, 0.300545021317768
y, A, 0.37486636633606857
A, y, 0.37486636633606857
Z, A, 0.4586378490256493
A, Z, 0.4586378490256493
z, A, 0.49910986565386495
A, z, 0.49910986565386495
B, a, 0.6281908481851203
a, B, 0.6281908481851203
b, a, 0.6010923834670882
a, b, 0.6010923834670882
C, a, 0.31298269033557413
a, C, 0.31298269033557413
c, a, 0.45560381473354417
a, c, 0.45560381473354417
D, a, 0.4429669784853567
a, D, 0.4429669784853567
d, a, 0.6548732977568082
a, d, 0.6548732977568082
E, a, 0.3924075200720766
a, E, 0.3924075200720766
e, a, 0.6691691643898573
a, e, 0.6691691643898573
F, a, 0.35970761076710145
a, F, 0.35970761076710145
f, a, 0.42251919482061256
a, f, 0.42251919482061256
G, a, 0.4981820833014862
a, G, 0.4981820833014862
g, a, 0.5827229951939711
a, g, 0.5827229951939711
H, a, 0.4083264006752363
a, H, 0.4083264006752363
h, a, 0.556031755656918
a, h, 0.556031755656918
I, a, 0.27405666622080305
a, I, 0.27405666622080305
i, a, 0.3961139605078134
a, i, 0.3961139605078134
J, a, 0.37255827748308057
a, J, 0.37255827748308057
j, a, 0.2841909281116312
a, j, 0.2841909281116312
K, a, 0.5659256625424384
a, K, 0.5659256625424384
k, a, 0.5729247843727494
a, k, 0.5729247843727494
L, a, 0.31476980707830987
a, L, 0.31476980707830987
l, a, 0.2680071186090452
a, l, 0.2680071186090452
M, a, 0.47561763700798476
a, M, 0.47561763700798476
m, a, 0.48757814610414585
a, m, 0.48757814610414585
N, a, 0.5783487360020058
a, N, 0.5783487360020058
n, a, 0.6046222080925628
a, n, 0.6046222080925628
O, a, 0.44493657134826115
a, O, 0.44493657134826115
o, a, 0.6112105061995192
a, o, 0.6112105061995192
P, a, 0.6071141819920205
a, P, 0.6071141819920205
p, a, 0.6094003544937058
a, p, 0.6094003544937058
Q, a, 0.3542450532515051
a, Q, 0.3542450532515051
q, a, 0.593614675863604
a, q, 0.593614675863604
R, a, 0.636274091859064
a, R, 0.636274091859064
r, a, 0.41213812095245395
a, r, 0.41213812095245395
S, a, 0.46310124568434646
a, S, 0.46310124568434646
s, a, 0.6555912129027729
a, s, 0.6555912129027729
T, a, 0.3295990140498191
a, T, 0.3295990140498191
t, a, 0.4727375673589083
a, t, 0.4727375673589083
U, a, 0.4590594580695455
a, U, 0.4590594580695455
u, a, 0.605702297009789
a, u, 0.605702297009789
V, a, 0.43482397752036717
a, V, 0.43482397752036717
v, a, 0.4449526864703211
a, v, 0.4449526864703211
W, a, 0.4931316425751341
a, W, 0.4931316425751341
w, a, 0.5613799784669832
a, w, 0.5613799784669832
X, a, 0.5707286321776333
a, X, 0.5707286321776333
x, a, 0.5948500440373913
a, x, 0.5948500440373913
Y, a, 0.3631779024128256
a, Y, 0.3631779024128256
y, a, 0.3925812875149963
a, y, 0.3925812875149963
Z, a, 0.4788503657572084
a, Z, 0.4788503657572084
z, a, 0.6135031426698702
a, z, 0.6135031426698702
b, B, 0.6412537123862493
B, b, 0.6412537123862493
C, B, 0.4780542185197087
B, C, 0.4780542185197087
c, B, 0.40420534920347684
B, c, 0.40420534920347684
D, B, 0.7851721772832722
B, D, 0.7851721772832722
d, B, 0.5709045840864673
B, d, 0.5709045840864673
E, B, 0.7741112725819036
B, E, 0.7741112725819036
e, B, 0.6010923834670882
B, e, 0.6010923834670882
F, B, 0.623098585275575
B, F, 0.623098585275575
f, B, 0.4839259231792116
B, f, 0.4839259231792116
G, B, 0.6868493716601654
B, G, 0.6868493716601654
g, B, 0.7059188642913466
B, g, 0.7059188642913466
H, B, 0.6776319488056768
B, H, 0.6776319488056768
h, B, 0.608308940604964
B, h, 0.608308940604964
I, B, 0.41871823863234287
B, I, 0.41871823863234287
i, B, 0.3309932190414244
B, i, 0.3309932190414244
J, B, 0.5451008497880435
B, J, 0.5451008497880435
j, B, 0.46337482331582236
B, j, 0.46337482331582236
K, B, 0.6118922774423602
B, K, 0.6118922774423602
k, B, 0.6232492903979004
B, k, 0.6232492903979004
L, B, 0.47528199529767734
B, L, 0.47528199529767734
l, B, 0.3179775568700665
B, l, 0.3179775568700665
M, B, 0.5509564614331631
B, M, 0.5509564614331631
m, B, 0.4811332415135682
B, m, 0.4811332415135682
N, B, 0.6850342263927263
B, N, 0.6850342263927263
n, B, 0.5943766497243832
B, n, 0.5943766497243832
O, B, 0.6729319388363616
B, O, 0.6729319388363616
o, B, 0.5434815561019236
B, o, 0.5434815561019236
P, B, 0.6788745040964803
B, P, 0.6788745040964803
p, B, 0.6661114736891619
B, p, 0.6661114736891619
Q, B, 0.5432545046520556
B, Q, 0.5432545046520556
q, B, 0.5581545056288807
B, q, 0.5581545056288807
R, B, 0.7576664031825218
B, R, 0.7576664031825218
r, B, 0.41408219855114825
B, r, 0.41408219855114825
S, B, 0.6625145124052867
B, S, 0.6625145124052867
s, B, 0.5774590241319985
B, s, 0.5774590241319985
T, B, 0.46424100713249916
B, T, 0.46424100713249916
t, B, 0.48337020399666397
B, t, 0.48337020399666397
U, B, 0.6584899240985492
B, U, 0.6584899240985492
u, B, 0.5986705326957282
B, u, 0.5986705326957282
V, B, 0.5578243691767207
B, V, 0.5578243691767207
v, B, 0.3912925143712851
B, v, 0.3912925143712851
W, B, 0.5546004577084819
B, W, 0.5546004577084819
w, B, 0.47872283421846373
B, w, 0.47872283421846373
X, B, 0.5073811476092249
B, X, 0.5073811476092249
x, B, 0.4416244906098475
B, x, 0.4416244906098475
Y, B, 0.4058031289916132
B, Y, 0.4058031289916132
y, B, 0.4651713017402103
B, y, 0.4651713017402103
Z, B, 0.5303518989204715
B, Z, 0.5303518989204715
z, B, 0.39083966825409866
B, z, 0.39083966825409866
C, b, 0.38579111909244257
b, C, 0.38579111909244257
c, b, 0.5547678896938192
b, c, 0.5547678896938192
D, b, 0.6053786870887478
b, D, 0.6053786870887478
d, b, 0.6433277176356913
b, d, 0.6433277176356913
E, b, 0.4977909347535934
b, E, 0.4977909347535934
e, b, 0.6480746891700099
b, e, 0.6480746891700099
F, b, 0.4049827762286359
b, F, 0.4049827762286359
f, b, 0.3969427763580889
b, f, 0.3969427763580889
G, b, 0.52680903890877
b, G, 0.52680903890877
g, b, 0.5966312396165642
b, g, 0.5966312396165642
H, b, 0.5857380272609692
b, H, 0.5857380272609692
h, b, 0.730378468587643
b, h, 0.730378468587643
I, b, 0.3465238780333137
b, I, 0.3465238780333137
i, b, 0.4007546295534991
b, i, 0.4007546295534991
J, b, 0.27317586281258277
b, J, 0.27317586281258277
j, b, 0.2878860216749646
b, j, 0.2878860216749646
K, b, 0.5202962134964658
b, K, 0.5202962134964658
k, b, 0.5983556213504301
b, k, 0.5983556213504301
L, b, 0.5348977244009898
b, L, 0.5348977244009898
l, b, 0.4318297454074511
b, l, 0.4318297454074511
M, b, 0.49369035615285534
b, M, 0.49369035615285534
m, b, 0.5244666610599695
b, m, 0.5244666610599695
N, b, 0.5914424186918257
b, N, 0.5914424186918257
n, b, 0.6283409973222784
b, n, 0.6283409973222784
O, b, 0.5863089611881136
b, O, 0.5863089611881136
o, b, 0.698240710324332
b, o, 0.698240710324332
P, b, 0.631672835919234
b, P, 0.631672835919234
p, b, 0.736136277567863
b, p, 0.736136277567863
Q, b, 0.4797218282501878
b, Q, 0.4797218282501878
q, b, 0.5909010337489519
b, q, 0.5909010337489519
R, b, 0.5027544872749703
b, R, 0.5027544872749703
r, b, 0.46102637748941266
b, r, 0.46102637748941266
S, b, 0.4963943775738409
b, S, 0.4963943775738409
s, b, 0.519701741486371
b, s, 0.519701741486371
T, b, 0.3849042706957981
b, T, 0.3849042706957981
t, b, 0.599996830764189
b, t, 0.599996830764189
U, b, 0.6565304054962877
b, U, 0.6565304054962877
u, b, 0.6247488432364889
b, u, 0.6247488432364889
V, b, 0.5404915302713514
b, V, 0.5404915302713514
v, b, 0.4326579815556815
b, v, 0.4326579815556815
W, b, 0.5169497182880819
b, W, 0.5169497182880819
w, b, 0.5110719545619947
b, w, 0.5110719545619947
X, b, 0.4314354062709781
b, X, 0.4314354062709781
x, b, 0.40607818212901997
b, x, 0.40607818212901997
Y, b, 0.3300248920362453
b, Y, 0.3300248920362453
y, b, 0.370945144214455
b, y, 0.370945144214455
Z, b, 0.3695318228528927
b, Z, 0.3695318228528927
z, b, 0.3808835986684839
b, z, 0.3808835986684839
c, C, 0.5397680638575516
C, c, 0.5397680638575516
D, C, 0.5222906687085533
C, D, 0.5222906687085533
d, C, 0.4470342595800449
C, d, 0.4470342595800449
E, C, 0.5959286732764643
C, E, 0.5959286732764643
e, C, 0.390922045811611
C, e, 0.390922045811611
F, C, 0.36003765386559655
C, F, 0.36003765386559655
f, C, 0.42850600033764136
C, f, 0.42850600033764136
G, C, 0.6858966080478629
C, G, 0.6858966080478629
g, C, 0.5700907852529206
C, g, 0.5700907852529206
H, C, 0.3358322048348891
C, H, 0.3358322048348891
h, C, 0.3183306753724982
C, h, 0.3183306753724982
I, C, 0.4362667955342829
C, I, 0.4362667955342829
i, C, 0.3673740170064338
C, i, 0.3673740170064338
J, C, 0.3142278048963105
C, J, 0.3142278048963105
j, C, 0.23908307081993888
C, j, 0.23908307081993888
K, C, 0.48264620224111376
C, K, 0.48264620224111376
k, C, 0.39088697637706343
C, k, 0.39088697637706343
L, C, 0.5131189079911813
C, L, 0.5131189079911813
l, C, 0.3343371776750187
C, l, 0.3343371776750187
M, C, 0.3309932190414244
C, M, 0.3309932190414244
m, C, 0.3679088259044388
C, m, 0.3679088259044388
N, C, 0.44015634813617255
C, N, 0.44015634813617255
n, C, 0.3432863758007439
C, n, 0.3432863758007439
O, C, 0.6382380199923032
C, O, 0.6382380199923032
o, C, 0.3809483263184624
C, o, 0.3809483263184624
P, C, 0.3023054576142238
C, P, 0.3023054576142238
p, C, 0.3734086233580168
C, p, 0.3734086233580168
Q, C, 0.507138151023319
C, Q, 0.507138151023319
q, C, 0.433844425686886
C, q, 0.433844425686886
R, C, 0.4000689074541594
C, R, 0.4000689074541594
r, C, 0.4191293077419757
C, r, 0.4191293077419757
S, C, 0.45693610518817773
C, S, 0.45693610518817773
s, C, 0.35459491874673577
C, s, 0.35459491874673577
T, C, 0.3926597675566049
C, T, 0.3926597675566049
t, C, 0.48267824811938376
C, t, 0.48267824811938376
U, C, 0.5361842120598748
C, U, 0.5361842120598748
u, C, 0.38104864980777087
C, u, 0.38104864980777087
V, C, 0.3857503456625128
C, V, 0.3857503456625128
v, C, 0.2809799621485812
C, v, 0.2809799621485812
W, C, 0.4148656849990886
C, W, 0.4148656849990886
w, C, 0.36157393613123673
C, w, 0.36157393613123673
X, C, 0.39895117206689984
C, X, 0.39895117206689984
x, C, 0.265834245352861
C, x, 0.265834245352861
Y, C, 0.2966444483338405
C, Y, 0.2966444483338405
y, C, 0.24285713034087314
C, y, 0.24285713034087314
Z, C, 0.4429071541885608
C, Z, 0.4429071541885608
z, C, 0.2880474004195761
C, z, 0.2880474004195761
D, c, 0.4109049858364052
c, D, 0.4109049858364052
d, c, 0.6482447268634817
c, d, 0.6482447268634817
E, c, 0.4378782336366192
c, E, 0.4378782336366192
e, c, 0.6303719028988158
c, e, 0.6303719028988158
F, c, 0.36766332841927385
c, F, 0.36766332841927385
f, c, 0.362190644697603
c, f, 0.362190644697603
G, c, 0.4592710237724502
c, G, 0.4592710237724502
g, c, 0.4572653754319508
c, g, 0.4572653754319508
H, c, 0.23603749008416985
c, H, 0.23603749008416985
h, c, 0.41257305997120186
c, h, 0.41257305997120186
I, c, 0.3496353290974826
c, I, 0.3496353290974826
i, c, 0.34119672522504124
c, i, 0.34119672522504124
J, c, 0.22895260956687075
c, J, 0.22895260956687075
j, c, 0.12615695474761796
c, j, 0.12615695474761796
K, c, 0.5070075096464118
c, K, 0.5070075096464118
k, c, 0.4647920672559445
c, k, 0.4647920672559445
L, c, 0.45527476337011163
c, L, 0.45527476337011163
l, c, 0.2967791185103228
c, l, 0.2967791185103228
M, c, 0.312347003792776
c, M, 0.312347003792776
m, c, 0.3897092920424846
c, m, 0.3897092920424846
N, c, 0.43099430902662267
c, N, 0.43099430902662267
n, c, 0.5348031020898126
c, n, 0.5348031020898126
O, c, 0.42244517132414755
c, O, 0.42244517132414755
o, c, 0.603613819396584
c, o, 0.603613819396584
P, c, 0.4352801498190657
c, P, 0.4352801498190657
p, c, 0.49794109865723585
c, p, 0.49794109865723585
Q, c, 0.2798917630273906
c, Q, 0.2798917630273906
q, c, 0.5053452107268365
c, q, 0.5053452107268365
R, c, 0.4591418333949062
c, R, 0.4591418333949062
r, c, 0.4363982604912133
c, r, 0.4363982604912133
S, c, 0.4100045200734182
c, S, 0.4100045200734182
s, c, 0.5410021460542959
c, s, 0.5410021460542959
T, c, 0.4301246920434389
c, T, 0.4301246920434389
t, c, 0.5971064176228651
c, t, 0.5971064176228651
U, c, 0.3777650682678547
c, U, 0.3777650682678547
u, c, 0.5357955183842857
c, u, 0.5357955183842857
V, c, 0.3949592524142708
c, V, 0.3949592524142708
v, c, 0.3777041556094221
c, v, 0.3777041556094221
W, c, 0.32237442760997614
c, W, 0.32237442760997614
w, c, 0.33923434833421046
c, w, 0.33923434833421046
X, c, 0.4273566058201068
c, X, 0.4273566058201068
x, c, 0.5073452373255357
c, x, 0.5073452373255357
Y, c, 0.33925039972599996
c, Y, 0.33925039972599996
y, c, 0.291539571833777
c, y, 0.291539571833777
Z, c, 0.38227720644573615
c, Z, 0.38227720644573615
z, c, 0.5441980921074694
c, z, 0.5441980921074694
d, D, 0.4900536039224879
D, d, 0.4900536039224879
E, D, 0.553391360865016
D, E, 0.553391360865016
e, D, 0.5237395869534737
D, e, 0.5237395869534737
F, D, 0.4593750290355082
D, F, 0.4593750290355082
f, D, 0.35171071526006886
D, f, 0.35171071526006886
G, D, 0.6257626417771468
D, G, 0.6257626417771468
g, D, 0.5495039487538602
D, g, 0.5495039487538602
H, D, 0.6047000874941708
D, H, 0.6047000874941708
h, D, 0.5358437224447052
D, h, 0.5358437224447052
I, D, 0.4541459580049011
D, I, 0.4541459580049011
i, D, 0.2909296687596554
D, i, 0.2909296687596554
J, D, 0.47559243173111637
D, J, 0.47559243173111637
j, D, 0.4096577553530187
D, j, 0.4096577553530187
K, D, 0.417550314331504
D, K, 0.417550314331504
k, D, 0.4424459292544056
D, k, 0.4424459292544056
L, D, 0.43702497196260637
D, L, 0.43702497196260637
l, D, 0.3479243834233935
D, l, 0.3479243834233935
M, D, 0.5129059883219445
D, M, 0.5129059883219445
m, D, 0.5152431803219373
D, m, 0.5152431803219373
N, D, 0.6135651537332871
D, N, 0.6135651537332871
n, D, 0.5249818703681018
D, n, 0.5249818703681018
O, D, 0.7429602717790307
D, O, 0.7429602717790307
o, D, 0.6357529704872569
D, o, 0.6357529704872569
P, D, 0.5427459901119804
D, P, 0.5427459901119804
p, D, 0.6092184352287499
D, p, 0.6092184352287499
Q, D, 0.6515031714656007
D, Q, 0.6515031714656007
q, D, 0.5400467704173515
D, q, 0.5400467704173515
R, D, 0.4988940664617322
D, R, 0.4988940664617322
r, D, 0.4115405388501756
D, r, 0.4115405388501756
S, D, 0.48070308518278465
D, S, 0.48070308518278465
s, D, 0.3670027784575002
D, s, 0.3670027784575002
T, D, 0.4280253792818718
D, T, 0.4280253792818718
t, D, 0.3620798121137736
D, t, 0.3620798121137736
U, D, 0.777731844767366
D, U, 0.777731844767366
u, D, 0.5467733564973578
D, u, 0.5467733564973578
V, D, 0.544399693455284
D, V, 0.544399693455284
v, D, 0.36502316247158767
D, v, 0.36502316247158767
W, D, 0.5779073496848138
D, W, 0.5779073496848138
w, D, 0.4780030712295321
D, w, 0.4780030712295321
X, D, 0.350177438961909
D, X, 0.350177438961909
x, D, 0.22948785623634876
D, x, 0.22948785623634876
Y, D, 0.28252665036885793
D, Y, 0.28252665036885793
y, D, 0.35324071761617404
D, y, 0.35324071761617404
Z, D, 0.415011613487553
D, Z, 0.415011613487553
z, D, 0.18294540318746935
D, z, 0.18294540318746935
E, d, 0.40596557929310345
d, E, 0.40596557929310345
e, d, 0.6435858139740184
d, e, 0.6435858139740184
F, d, 0.3685067359178926
d, F, 0.3685067359178926
f, d, 0.4065189440591971
d, f, 0.4065189440591971
G, d, 0.5209230897573969
d, G, 0.5209230897573969
g, d, 0.5768098727395928
d, g, 0.5768098727395928
H, d, 0.5515097759508988
d, H, 0.5515097759508988
h, d, 0.5721222779203878
d, h, 0.5721222779203878
I, d, 0.3140924685032231
d, I, 0.3140924685032231
i, d, 0.46592747831285847
d, i, 0.46592747831285847
J, d, 0.4970564336159122
d, J, 0.4970564336159122
j, d, 0.4266094422216383
d, j, 0.4266094422216383
K, d, 0.4897385181089278
d, K, 0.4897385181089278
k, d, 0.45721748539517576
d, k, 0.45721748539517576
L, d, 0.31850837663771175
d, L, 0.31850837663771175
l, d, 0.39661795443374237
d, l, 0.39661795443374237
M, d, 0.44736571181891294
d, M, 0.44736571181891294
m, d, 0.45956624030481846
d, m, 0.45956624030481846
N, d, 0.5622610491762947
d, N, 0.5622610491762947
n, d, 0.693047715083371
d, n, 0.693047715083371
O, d, 0.5014806005791071
d, O, 0.5014806005791071
o, d, 0.7234771951269009
d, o, 0.7234771951269009
P, d, 0.5717125516917013
d, P, 0.5717125516917013
p, d, 0.6413730500930666
d, p, 0.6413730500930666
Q, d, 0.45347515336591177
d, Q, 0.45347515336591177
q, d, 0.6960698634626483
d, q, 0.6960698634626483
R, d, 0.5544944888031601
d, R, 0.5544944888031601
r, d, 0.3979400086720376
d, r, 0.3979400086720376
S, d, 0.40531003129143856
d, S, 0.40531003129143856
s, d, 0.5359879139404838
d, s, 0.5359879139404838
T, d, 0.38501362345525864
d, T, 0.38501362345525864
t, d, 0.4626748424060748
d, t, 0.4626748424060748
U, d, 0.6069124941223745
d, U, 0.6069124941223745
u, d, 0.7222573484616486
d, u, 0.7222573484616486
V, d, 0.5201444582930852
d, V, 0.5201444582930852
v, d, 0.47996766181569683
d, v, 0.47996766181569683
W, d, 0.4706798037607124
d, W, 0.4706798037607124
w, d, 0.4492759712412183
d, w, 0.4492759712412183
X, d, 0.42680409958832427
d, X, 0.42680409958832427
x, d, 0.42672732544664693
d, x, 0.42672732544664693
Y, d, 0.3776842632513702
d, Y, 0.3776842632513702
y, d, 0.39549602652221355
d, y, 0.39549602652221355
Z, d, 0.3726954512419084
d, Z, 0.3726954512419084
z, d, 0.41140261299099995
d, z, 0.41140261299099995
e, E, 0.40404832992808937
E, e, 0.40404832992808937
F, E, 0.8604913140322209
E, F, 0.8604913140322209
f, E, 0.5624699510639283
E, f, 0.5624699510639283
G, E, 0.5618349893672483
E, G, 0.5618349893672483
g, E, 0.5368894597231522
E, g, 0.5368894597231522
H, E, 0.5545387349080672
E, H, 0.5545387349080672
h, E, 0.5345855048135879
E, h, 0.5345855048135879
I, E, 0.6383209583739986
E, I, 0.6383209583739986
i, E, 0.4426332377607461
E, i, 0.4426332377607461
J, E, 0.48083930723727936
E, J, 0.48083930723727936
j, E, 0.2895248332586564
E, j, 0.2895248332586564
K, E, 0.5806308433084789
E, K, 0.5806308433084789
k, E, 0.5786432878696767
E, k, 0.5786432878696767
L, E, 0.7276426042319675
E, L, 0.7276426042319675
l, E, 0.5293402063883105
E, l, 0.5293402063883105
M, E, 0.3146932789857261
E, M, 0.3146932789857261
m, E, 0.26141939951392246
E, m, 0.26141939951392246
N, E, 0.46811392276274144
E, N, 0.46811392276274144
n, E, 0.48493095634812633
E, n, 0.48493095634812633
O, E, 0.47016257031982156
E, O, 0.47016257031982156
o, E, 0.28643503042200713
E, o, 0.28643503042200713
P, E, 0.5943101373448137
E, P, 0.5943101373448137
p, E, 0.4341282195905993
E, p, 0.4341282195905993
Q, E, 0.3364597338485295
E, Q, 0.3364597338485295
q, E, 0.3539231796876638
E, q, 0.3539231796876638
R, E, 0.6651348877177661
E, R, 0.6651348877177661
r, E, 0.44043823829295337
E, r, 0.44043823829295337
S, E, 0.5854108134712176
E, S, 0.5854108134712176
s, E, 0.5084009219117147
E, s, 0.5084009219117147
T, E, 0.6435491970959643
E, T, 0.6435491970959643
t, E, 0.5873952292857003
E, t, 0.5873952292857003
U, E, 0.4890575038501529
E, U, 0.4890575038501529
u, E, 0.41111196028720975
E, u, 0.41111196028720975
