character #1, character #2, similarity
Z, V, 0.45072419671525016
7, Z, 0.6426885537872858
Z, 7, 0.6426885537872858
A, Z, 0.4586378490256493
Z, A, 0.4586378490256493
o, Z, 0.34969247686806354
Z, o, 0.34969247686806354
z, Z, 0.505730914586469
Z, z, 0.505730914586469
6, Z, 0.46749610326873975
Z, 6, 0.46749610326873975
W, Z, 0.456169729803982
Z, W, 0.456169729803982
D, Z, 0.415011613487553
Z, D, 0.415011613487553
S, Z, 0.40828084201025644
Z, S, 0.40828084201025644
2, Z, 0.7144269553998441
Z, 2, 0.7144269553998441
n, Z, 0.2288233630915366
Z, n, 0.2288233630915366
3, Z, 0.5055294405388074
Z, 3, 0.5055294405388074
R, Z, 0.5106105690386339
Z, R, 0.5106105690386339
E, Z, 0.5116160205691377
Z, E, 0.5116160205691377
G, Z, 0.4040668908244514
Z, G, 0.4040668908244514
P, Z, 0.3946622989108017
Z, P, 0.3946622989108017
1, Z, 0.5324008084152362
Z, 1, 0.5324008084152362
w, Z, 0.3328477212764119
Z, w, 0.3328477212764119
0, Z, 0.507601803330287
Z, 0, 0.507601803330287
Q, Z, 0.40453701372526824
Z, Q, 0.40453701372526824
F, Z, 0.3226579206839963
Z, F, 0.3226579206839963
b, Z, 0.3695318228528927
Z, b, 0.3695318228528927
l, M, 0.19576952502560382
M, l, 0.19576952502560382
y, M, 0.4389695881992702
M, y, 0.4389695881992702
L, M, 0.21248859243853432
M, L, 0.21248859243853432
Y, M, 0.3893587188684241
M, Y, 0.3893587188684241
8, M, 0.5791107932569938
M, 8, 0.5791107932569938
N, M, 0.7026661498959825
M, N, 0.7026661498959825
u, M, 0.4148562506397972
M, u, 0.4148562506397972
O, M, 0.5627502573180297
M, O, 0.5627502573180297
9, M, 0.5058846181599869
M, 9, 0.5058846181599869
X, M, 0.5952381073167289
M, X, 0.5952381073167289
k, M, 0.5157133208926632
M, k, 0.5157133208926632
r, M, 0.37753676317759893
M, r, 0.37753676317759893
g, M, 0.6200999689659199
M, g, 0.6200999689659199
f, M, 0.4061776641508834
M, f, 0.4061776641508834
s, M, 0.3731164249470055
M, s, 0.3731164249470055
j, M, 0.3128045660306745
M, j, 0.3128045660306745
i, M, 0.22014396045219073
M, i, 0.22014396045219073
e, M, 0.4931154942499648
M, e, 0.4931154942499648
p, M, 0.5102750028898873
M, p, 0.5102750028898873
q, M, 0.5637547207025321
M, q, 0.5637547207025321
d, M, 0.44736571181891294
M, d, 0.44736571181891294
h, M, 0.47658870470577785
M, h, 0.47658870470577785
U, M, 0.496181115086781
M, U, 0.496181115086781
4, M, 0.4709734040829134
M, 4, 0.4709734040829134
c, M, 0.312347003792776
M, c, 0.312347003792776
B, M, 0.5509564614331631
M, B, 0.5509564614331631
v, M, 0.4335455224298684
M, v, 0.4335455224298684
C, M, 0.3309932190414244
M, C, 0.3309932190414244
5, M, 0.32598773570513473
M, 5, 0.32598773570513473
T, M, 0.276123460075092
M, T, 0.276123460075092
V, M, 0.40821171943483375
M, V, 0.40821171943483375
7, M, 0.3034931315787249
M, 7, 0.3034931315787249
A, M, 0.5133673288207427
M, A, 0.5133673288207427
o, M, 0.4777772888049881
M, o, 0.4777772888049881
z, M, 0.31417333517916723
M, z, 0.31417333517916723
6, M, 0.4501180203371092
M, 6, 0.4501180203371092
W, M, 0.7404199880604465
M, W, 0.7404199880604465
D, M, 0.5129059883219445
M, D, 0.5129059883219445
S, M, 0.42678343474175495
M, S, 0.42678343474175495
2, M, 0.40687642442117433
M, 2, 0.40687642442117433
n, M, 0.37233781223548945
M, n, 0.37233781223548945
3, M, 0.36510382344886416
M, 3, 0.36510382344886416
R, M, 0.519743031427479
M, R, 0.519743031427479
E, M, 0.3146932789857261
M, E, 0.3146932789857261
G, M, 0.5255453678367837
M, G, 0.5255453678367837
P, M, 0.5322662769471189
M, P, 0.5322662769471189
1, M, 0.25719057455866884
M, 1, 0.25719057455866884
w, M, 0.5860983578988503
M, w, 0.5860983578988503
0, M, 0.6366535540779654
M, 0, 0.6366535540779654
Q, M, 0.5298418283106116
M, Q, 0.5298418283106116
F, M, 0.3979400086720376
M, F, 0.3979400086720376
b, M, 0.49369035615285534
M, b, 0.49369035615285534
y, l, 0.29277269145485185
l, y, 0.29277269145485185
L, l, 0.7139237172416782
l, L, 0.7139237172416782
Y, l, 0.41141919521329123
l, Y, 0.41141919521329123
8, l, 0.3048010278833248
l, 8, 0.3048010278833248
N, l, 0.26951294421791633
l, N, 0.26951294421791633
u, l, 0.316836494944044
l, u, 0.316836494944044
O, l, 0.30610639622171876
l, O, 0.30610639622171876
9, l, 0.2884453723407561
l, 9, 0.2884453723407561
X, l, 0.24289135235593387
l, X, 0.24289135235593387
k, l, 0.37886875383609675
l, k, 0.37886875383609675
r, l, 0.32369398029992497
l, r, 0.32369398029992497
g, l, 0.3244598956532652
l, g, 0.3244598956532652
f, l, 0.3741007908578801
l, f, 0.3741007908578801
s, l, 0.2716951222614541
l, s, 0.2716951222614541
j, l, 0.5615081476364685
l, j, 0.5615081476364685
i, l, 0.6989700043360189
l, i, 0.6989700043360189
e, l, 0.2846334519073021
l, e, 0.2846334519073021
p, l, 0.3200304896880501
l, p, 0.3200304896880501
q, l, 0.3447184280857784
l, q, 0.3447184280857784
d, l, 0.39661795443374237
l, d, 0.39661795443374237
h, l, 0.3345530298076447
l, h, 0.3345530298076447
U, l, 0.39334425698288855
l, U, 0.39334425698288855
4, l, 0.43338336131706146
l, 4, 0.43338336131706146
c, l, 0.2967791185103228
l, c, 0.2967791185103228
B, l, 0.3179775568700665
l, B, 0.3179775568700665
v, l, 0.29506865362483653
l, v, 0.29506865362483653
C, l, 0.3343371776750187
l, C, 0.3343371776750187
5, l, 0.3214526670292841
l, 5, 0.3214526670292841
T, l, 0.6642078980768068
l, T, 0.6642078980768068
V, l, 0.2750511532781268
l, V, 0.2750511532781268
7, l, 0.35067935691385255
l, 7, 0.35067935691385255
A, l, 0.26234996443370767
l, A, 0.26234996443370767
o, l, 0.2848153078458809
l, o, 0.2848153078458809
z, l, 0.3755358990704184
l, z, 0.3755358990704184
6, l, 0.2579126012695145
l, 6, 0.2579126012695145
W, l, 0.31575325248468755
l, W, 0.31575325248468755
D, l, 0.3479243834233935
l, D, 0.3479243834233935
S, l, 0.3109205854701279
l, S, 0.3109205854701279
2, l, 0.39154380348724116
l, 2, 0.39154380348724116
n, l, 0.3419077216065698
l, n, 0.3419077216065698
3, l, 0.4429884468598589
l, 3, 0.4429884468598589
R, l, 0.3309932190414244
l, R, 0.3309932190414244
E, l, 0.5293402063883105
l, E, 0.5293402063883105
G, l, 0.2741793628358794
l, G, 0.2741793628358794
P, l, 0.26935682145829365
l, P, 0.26935682145829365
1, l, 0.8106221356219474
l, 1, 0.8106221356219474
w, l, 0.32803323004653445
l, w, 0.32803323004653445
0, l, 0.2824410890628773
l, 0, 0.2824410890628773
Q, l, 0.28705905359922473
l, Q, 0.28705905359922473
F, l, 0.46924130614420695
l, F, 0.46924130614420695
b, l, 0.4318297454074511
l, b, 0.4318297454074511
L, y, 0.15107133332625072
y, L, 0.15107133332625072
Y, y, 0.6003992073464979
y, Y, 0.6003992073464979
8, y, 0.5013473473491474
y, 8, 0.5013473473491474
N, y, 0.5016153281998257
y, N, 0.5016153281998257
u, y, 0.44776586136712543
y, u, 0.44776586136712543
O, y, 0.360282595143412
y, O, 0.360282595143412
9, y, 0.5236792883307976
y, 9, 0.5236792883307976
X, y, 0.5945016983315238
y, X, 0.5945016983315238
k, y, 0.46428403001449026
y, k, 0.46428403001449026
r, y, 0.27452600557336787
y, r, 0.27452600557336787
g, y, 0.5281662918350006
y, g, 0.5281662918350006
f, y, 0.4023441594705921
y, f, 0.4023441594705921
s, y, 0.3707042653328927
y, s, 0.3707042653328927
j, y, 0.3127782000993269
y, j, 0.3127782000993269
i, y, 0.2578518023779061
y, i, 0.2578518023779061
e, y, 0.4115128158613115
y, e, 0.4115128158613115
p, y, 0.41131816680364064
y, p, 0.41131816680364064
q, y, 0.379229044952434
y, q, 0.379229044952434
d, y, 0.39549602652221355
y, d, 0.39549602652221355
h, y, 0.26434697923727213
y, h, 0.26434697923727213
U, y, 0.3580327272086443
y, U, 0.3580327272086443
4, y, 0.27347941202385095
y, 4, 0.27347941202385095
c, y, 0.291539571833777
y, c, 0.291539571833777
B, y, 0.4651713017402103
y, B, 0.4651713017402103
v, y, 0.6333660799498578
y, v, 0.6333660799498578
C, y, 0.2906272352642139
y, C, 0.2906272352642139
5, y, 0.373466239288837
y, 5, 0.373466239288837
T, y, 0.30780377217331617
y, T, 0.30780377217331617
V, y, 0.6129373447870349
y, V, 0.6129373447870349
7, y, 0.49581404978271093
y, 7, 0.49581404978271093
A, y, 0.4559319556497244
y, A, 0.4559319556497244
o, y, 0.40605789889421706
y, o, 0.40605789889421706
z, y, 0.3461083703991693
y, z, 0.3461083703991693
6, y, 0.38661127621605
y, 6, 0.38661127621605
W, y, 0.4054496104507831
y, W, 0.4054496104507831
D, y, 0.3609435225633905
y, D, 0.3609435225633905
S, y, 0.39938364816833793
y, S, 0.39938364816833793
2, y, 0.4758971502759427
y, 2, 0.4758971502759427
n, y, 0.19860832680258728
y, n, 0.19860832680258728
3, y, 0.4256492806345579
y, 3, 0.4256492806345579
R, y, 0.4463246958273838
y, R, 0.4463246958273838
E, y, 0.30977866955827515
y, E, 0.30977866955827515
G, y, 0.38488645963089135
y, G, 0.38488645963089135
P, y, 0.3781844339362736
y, P, 0.3781844339362736
1, y, 0.2975296181962282
y, 1, 0.2975296181962282
w, y, 0.3846635976600442
y, w, 0.3846635976600442
0, y, 0.4141339559666037
y, 0, 0.4141339559666037
Q, y, 0.44415622067161437
y, Q, 0.44415622067161437
F, y, 0.2888684380271497
y, F, 0.2888684380271497
b, y, 0.370945144214455
y, b, 0.370945144214455
Y, L, 0.28130873567720605
L, Y, 0.28130873567720605
8, L, 0.3473300153169504
L, 8, 0.3473300153169504
N, L, 0.3407287458555035
L, N, 0.3407287458555035
u, L, 0.49310235541057396
L, u, 0.49310235541057396
O, L, 0.3685680644627187
L, O, 0.3685680644627187
9, L, 0.30302604947457756
L, 9, 0.30302604947457756
X, L, 0.2929016267533573
L, X, 0.2929016267533573
k, L, 0.5777129515077608
L, k, 0.5777129515077608
r, L, 0.30458171953676033
L, r, 0.30458171953676033
g, L, 0.3992006611737816
L, g, 0.3992006611737816
f, L, 0.36372590814093597
L, f, 0.36372590814093597
s, L, 0.3871014376894485
L, s, 0.3871014376894485
j, L, 0.5003625955104785
L, j, 0.5003625955104785
i, L, 0.6243363860391146
L, i, 0.6243363860391146
e, L, 0.3445562436116369
L, e, 0.3445562436116369
p, L, 0.4092865185889624
L, p, 0.4092865185889624
q, L, 0.336272516222075
L, q, 0.336272516222075
d, L, 0.31850837663771175
L, d, 0.31850837663771175
h, L, 0.47712125471966244
L, h, 0.47712125471966244
U, L, 0.5145836462494551
L, U, 0.5145836462494551
4, L, 0.35094344599581406
L, 4, 0.35094344599581406
c, L, 0.45527476337011163
L, c, 0.45527476337011163
B, L, 0.47528199529767734
L, B, 0.47528199529767734
v, L, 0.2381652622083458
L, v, 0.2381652622083458
C, L, 0.5131189079911813
L, C, 0.5131189079911813
5, L, 0.3667762469159865
L, 5, 0.3667762469159865
T, L, 0.5733031963385862
L, T, 0.5733031963385862
V, L, 0.3179123022775659
L, V, 0.3179123022775659
7, L, 0.20003321470337013
L, 7, 0.20003321470337013
A, L, 0.3068595393247051
L, A, 0.3068595393247051
o, L, 0.3197281703525929
L, o, 0.3197281703525929
z, L, 0.3624853580436129
L, z, 0.3624853580436129
6, L, 0.3979400086720376
L, 6, 0.3979400086720376
W, L, 0.34182406669310617
L, W, 0.34182406669310617
D, L, 0.43702497196260637
L, D, 0.43702497196260637
S, L, 0.3067385490796258
L, S, 0.3067385490796258
2, L, 0.31851674841814814
L, 2, 0.31851674841814814
n, L, 0.3556898810202757
L, n, 0.3556898810202757
3, L, 0.2841194945733181
L, 3, 0.2841194945733181
R, L, 0.38335164686154866
L, R, 0.38335164686154866
E, L, 0.7276426042319675
L, E, 0.7276426042319675
G, L, 0.3581339961415811
L, G, 0.3581339961415811
P, L, 0.402247096686948
L, P, 0.402247096686948
1, L, 0.627021687466912
L, 1, 0.627021687466912
w, L, 0.3619190769462531
L, w, 0.3619190769462531
0, L, 0.31437610008572103
L, 0, 0.31437610008572103
Q, L, 0.3629848397370954
L, Q, 0.3629848397370954
F, L, 0.44624468824659264
L, F, 0.44624468824659264
b, L, 0.5348977244009898
L, b, 0.5348977244009898
8, Y, 0.4682031901911517
Y, 8, 0.4682031901911517
N, Y, 0.4661075847197101
Y, N, 0.4661075847197101
u, Y, 0.42419313444457335
Y, u, 0.42419313444457335
O, Y, 0.30404544309664455
Y, O, 0.30404544309664455
9, Y, 0.48056350113067975
Y, 9, 0.48056350113067975
X, Y, 0.471015080571711
Y, X, 0.471015080571711
k, Y, 0.4410969257021874
Y, k, 0.4410969257021874
r, Y, 0.2914165157106984
Y, r, 0.2914165157106984
g, Y, 0.4200630237305614
Y, g, 0.4200630237305614
f, Y, 0.4713415850592502
Y, f, 0.4713415850592502
s, Y, 0.37675070960209955
Y, s, 0.37675070960209955
j, Y, 0.2737029597809115
Y, j, 0.2737029597809115
i, Y, 0.2515608631389267
Y, i, 0.2515608631389267
e, Y, 0.4520529684990573
Y, e, 0.4520529684990573
p, Y, 0.3319966725421475
Y, p, 0.3319966725421475
q, Y, 0.33662738863665576
Y, q, 0.33662738863665576
d, Y, 0.3776842632513702
Y, d, 0.3776842632513702
h, Y, 0.2825001934652604
Y, h, 0.2825001934652604
U, Y, 0.3188612993931344
Y, U, 0.3188612993931344
4, Y, 0.3443937635486676
Y, 4, 0.3443937635486676
c, Y, 0.33925039972599996
Y, c, 0.33925039972599996
B, Y, 0.4058031289916132
Y, B, 0.4058031289916132
v, Y, 0.7305864253013145
Y, v, 0.7305864253013145
C, Y, 0.2966444483338405
Y, C, 0.2966444483338405
5, Y, 0.2965102081954524
Y, 5, 0.2965102081954524
T, Y, 0.4763666159860809
Y, T, 0.4763666159860809
V, Y, 0.5953211095650706
Y, V, 0.5953211095650706
7, Y, 0.5003412554118111
Y, 7, 0.5003412554118111
A, Y, 0.5100509534545199
Y, A, 0.5100509534545199
o, Y, 0.39027256771950186
Y, o, 0.39027256771950186
z, Y, 0.37821141707938766
Y, z, 0.37821141707938766
6, Y, 0.3755135381146981
Y, 6, 0.3755135381146981
W, Y, 0.35233127457176644
Y, W, 0.35233127457176644
D, Y, 0.3509608731935814
Y, D, 0.3509608731935814
S, Y, 0.3199218608114782
Y, S, 0.3199218608114782
2, Y, 0.3694873763198329
Y, 2, 0.3694873763198329
n, Y, 0.25721446192395414
Y, n, 0.25721446192395414
3, Y, 0.31463864608208764
Y, 3, 0.31463864608208764
R, Y, 0.34626892558763983
Y, R, 0.34626892558763983
E, Y, 0.27357308844904865
Y, E, 0.27357308844904865
G, Y, 0.37027659658799517
Y, G, 0.37027659658799517
P, Y, 0.37097109433864806
Y, P, 0.37097109433864806
1, Y, 0.2510287545995531
Y, 1, 0.2510287545995531
w, Y, 0.4572416066127499
Y, w, 0.4572416066127499
0, Y, 0.4040569334817195
Y, 0, 0.4040569334817195
Q, Y, 0.3756048500771744
Y, Q, 0.3756048500771744
F, Y, 0.2694365914607043
Y, F, 0.2694365914607043
b, Y, 0.3300248920362453
Y, b, 0.3300248920362453
N, 8, 0.6686220523210694
8, N, 0.6686220523210694
u, 8, 0.49805516155530544
8, u, 0.49805516155530544
O, 8, 0.6343707581613911
8, O, 0.6343707581613911
9, 8, 0.6924194354744286
8, 9, 0.6924194354744286
X, 8, 0.5890273459674616
8, X, 0.5890273459674616
k, 8, 0.5901648937732296
8, k, 0.5901648937732296
r, 8, 0.34730666677889993
8, r, 0.34730666677889993
g, 8, 0.7692194295167176
8, g, 0.7692194295167176
f, 8, 0.46156328413469594
8, f, 0.46156328413469594
s, 8, 0.5371191843949479
8, s, 0.5371191843949479
j, 8, 0.40941982635546764
8, j, 0.40941982635546764
i, 8, 0.3450587029504701
8, i, 0.3450587029504701
e, 8, 0.5815642494683501
8, e, 0.5815642494683501
p, 8, 0.5458845453543263
8, p, 0.5458845453543263
q, 8, 0.5519092274957293
8, q, 0.5519092274957293
d, 8, 0.5689835325263762
8, d, 0.5689835325263762
h, 8, 0.515385754814945
8, h, 0.515385754814945
U, 8, 0.5850855753698739
8, U, 0.5850855753698739
4, 8, 0.49727440722025784
8, 4, 0.49727440722025784
c, 8, 0.4105596224131129
8, c, 0.4105596224131129
B, 8, 0.8482069895600509
8, B, 0.8482069895600509
v, 8, 0.4497580239432296
8, v, 0.4497580239432296
C, 8, 0.5170825460460498
8, C, 0.5170825460460498
5, 8, 0.642600163208141
8, 5, 0.642600163208141
T, 8, 0.38477856261406673
8, T, 0.38477856261406673
V, 8, 0.5250050383007795
8, V, 0.5250050383007795
7, 8, 0.4555230795970189
8, 7, 0.4555230795970189
A, 8, 0.5702840962335618
8, A, 0.5702840962335618
o, 8, 0.4969034273111528
8, o, 0.4969034273111528
z, 8, 0.4050195739228123
8, z, 0.4050195739228123
6, 8, 0.677234281318605
8, 6, 0.677234281318605
W, 8, 0.5805545888290438
8, W, 0.5805545888290438
D, 8, 0.63439317683174
8, D, 0.63439317683174
S, 8, 0.6764130576242166
8, S, 0.6764130576242166
2, 8, 0.6030970245252414
8, 2, 0.6030970245252414
n, 8, 0.44204887394853487
8, n, 0.44204887394853487
3, 8, 0.6786032329397955
8, 3, 0.6786032329397955
R, 8, 0.7065351034609395
8, R, 0.7065351034609395
E, 8, 0.6137519186526799
8, E, 0.6137519186526799
G, 8, 0.6626533523445925
8, G, 0.6626533523445925
P, 8, 0.5640009262367913
8, P, 0.5640009262367913
1, 8, 0.3784474758523859
8, 1, 0.3784474758523859
w, 8, 0.47562626363271127
8, w, 0.47562626363271127
0, 8, 0.797165970031334
8, 0, 0.797165970031334
Q, 8, 0.5416974703696499
8, Q, 0.5416974703696499
F, 8, 0.4490925311194189
8, F, 0.4490925311194189
b, 8, 0.5754910824867617
8, b, 0.5754910824867617
u, N, 0.5594821117238974
N, u, 0.5594821117238974
O, N, 0.5353938303953728
N, O, 0.5353938303953728
9, N, 0.597030884057967
N, 9, 0.597030884057967
X, N, 0.6526622514503478
N, X, 0.6526622514503478
k, N, 0.6234293461558291
N, k, 0.6234293461558291
r, N, 0.35665375519720355
N, r, 0.35665375519720355
g, N, 0.6805119433639004
N, g, 0.6805119433639004
f, N, 0.40077545605781656
N, f, 0.40077545605781656
s, N, 0.5379077356454571
N, s, 0.5379077356454571
j, N, 0.36381798282626404
N, j, 0.36381798282626404
i, N, 0.29625748080273623
N, i, 0.29625748080273623
e, N, 0.5594464692860379
N, e, 0.5594464692860379
p, N, 0.6387001307057594
N, p, 0.6387001307057594
q, N, 0.6363231951981296
N, q, 0.6363231951981296
d, N, 0.5622610491762947
N, d, 0.5622610491762947
h, N, 0.6051557069892297
N, h, 0.6051557069892297
U, N, 0.6201646081447411
N, U, 0.6201646081447411
4, N, 0.5298276052356654
N, 4, 0.5298276052356654
c, N, 0.43099430902662267
N, c, 0.43099430902662267
B, N, 0.6850342263927263
N, B, 0.6850342263927263
v, N, 0.4786444285103887
N, v, 0.4786444285103887
C, N, 0.44015634813617255
N, C, 0.44015634813617255
5, N, 0.48523914494184195
N, 5, 0.48523914494184195
T, N, 0.3165153956728015
N, T, 0.3165153956728015
V, N, 0.5142892048321598
N, V, 0.5142892048321598
7, N, 0.33753128037741303
N, 7, 0.33753128037741303
A, N, 0.5827744716219762
N, A, 0.5827744716219762
o, N, 0.5404311131798942
N, o, 0.5404311131798942
z, N, 0.3531733265921597
N, z, 0.3531733265921597
6, N, 0.5777655511126821
N, 6, 0.5777655511126821
W, N, 0.7026195592740526
N, W, 0.7026195592740526
D, N, 0.6135651537332871
N, D, 0.6135651537332871
S, N, 0.5367447234031804
N, S, 0.5367447234031804
2, N, 0.5054456290508224
N, 2, 0.5054456290508224
n, N, 0.4733880413431177
N, n, 0.4733880413431177
3, N, 0.47309592947555473
N, 3, 0.47309592947555473
R, N, 0.6620155941690538
N, R, 0.6620155941690538
E, N, 0.46811392276274144
N, E, 0.46811392276274144
G, N, 0.6112561757386435
N, G, 0.6112561757386435
P, N, 0.5936637394681079
N, P, 0.5936637394681079
1, N, 0.31062805441451746
N, 1, 0.31062805441451746
w, N, 0.5692618975694098
N, w, 0.5692618975694098
0, N, 0.649177897666971
N, 0, 0.649177897666971
Q, N, 0.49473278737464377
N, Q, 0.49473278737464377
F, N, 0.43102410671130703
N, F, 0.43102410671130703
b, N, 0.5914424186918257
N, b, 0.5914424186918257
O, u, 0.4798811926267188
u, O, 0.4798811926267188
9, u, 0.5177843234406493
u, 9, 0.5177843234406493
X, u, 0.4328769868812279
u, X, 0.4328769868812279
k, u, 0.5098523620385395
u, k, 0.5098523620385395
r, u, 0.3583647503620552
u, r, 0.3583647503620552
g, u, 0.5001708607354759
u, g, 0.5001708607354759
f, u, 0.28405455843606897
u, f, 0.28405455843606897
s, u, 0.44411488944446853
u, s, 0.44411488944446853
j, u, 0.3919496449828502
u, j, 0.3919496449828502
i, u, 0.3492150748926253
u, i, 0.3492150748926253
e, u, 0.5596791499256714
u, e, 0.5596791499256714
p, u, 0.6177297897360675
u, p, 0.6177297897360675
q, u, 0.6157002554506136
u, q, 0.6157002554506136
d, u, 0.7222573484616486
u, d, 0.7222573484616486
h, u, 0.5671333484189691
u, h, 0.5671333484189691
U, u, 0.6133708819868567
u, U, 0.6133708819868567
4, u, 0.4584613424262259
u, 4, 0.4584613424262259
c, u, 0.5357955183842857
u, c, 0.5357955183842857
B, u, 0.5986705326957282
u, B, 0.5986705326957282
v, u, 0.5455563358462595
u, v, 0.5455563358462595
C, u, 0.38104864980777087
u, C, 0.38104864980777087
5, u, 0.38610903311064954
u, 5, 0.38610903311064954
T, u, 0.3174204118521506
u, T, 0.3174204118521506
V, u, 0.6080400442544115
u, V, 0.6080400442544115
7, u, 0.37345691456217506
u, 7, 0.37345691456217506
A, u, 0.4069881376494347
u, A, 0.4069881376494347
o, u, 0.6250120304410428
u, o, 0.6250120304410428
z, u, 0.3653798004333971
u, z, 0.3653798004333971
6, u, 0.4913616938342727
u, 6, 0.4913616938342727
W, u, 0.45829439746017875
u, W, 0.45829439746017875
D, u, 0.5467733564973578
u, D, 0.5467733564973578
S, u, 0.39276206975756167
u, S, 0.39276206975756167
2, u, 0.38874824796080903
u, 2, 0.38874824796080903
n, u, 0.6734485548117195
u, n, 0.6734485548117195
3, u, 0.34324336273767
u, 3, 0.34324336273767
R, u, 0.5034244658579927
u, R, 0.5034244658579927
E, u, 0.41111196028720975
u, E, 0.41111196028720975
G, u, 0.4888466685793127
u, G, 0.4888466685793127
P, u, 0.5719729961883449
u, P, 0.5719729961883449
1, u, 0.3626233186547882
u, 1, 0.3626233186547882
w, u, 0.4901049882589019
u, w, 0.4901049882589019
0, u, 0.48686044327557326
u, 0, 0.48686044327557326
Q, u, 0.4400509098400523
u, Q, 0.4400509098400523
F, u, 0.35172560646279627
u, F, 0.35172560646279627
b, u, 0.6247488432364889
u, b, 0.6247488432364889
9, O, 0.6449508412370344
O, 9, 0.6449508412370344
X, O, 0.3253123730727321
O, X, 0.3253123730727321
k, O, 0.3857193238610554
O, k, 0.3857193238610554
r, O, 0.3932701305385524
O, r, 0.3932701305385524
g, O, 0.5845549061210956
O, g, 0.5845549061210956
f, O, 0.42152740594955496
O, f, 0.42152740594955496
s, O, 0.34210194847937836
O, s, 0.34210194847937836
j, O, 0.420112987623229
O, j, 0.420112987623229
i, O, 0.2406841432928171
O, i, 0.2406841432928171
e, O, 0.5288455935523547
O, e, 0.5288455935523547
p, O, 0.5590342178260911
O, p, 0.5590342178260911
q, O, 0.5372563426549495
O, q, 0.5372563426549495
d, O, 0.5014806005791071
O, d, 0.5014806005791071
h, O, 0.48804386240061126
O, h, 0.48804386240061126
U, O, 0.690210827120381
O, U, 0.690210827120381
4, O, 0.4010384366674162
O, 4, 0.4010384366674162
c, O, 0.42244517132414755
O, c, 0.42244517132414755
B, O, 0.6729319388363616
O, B, 0.6729319388363616
v, O, 0.3768036046124449
O, v, 0.3768036046124449
C, O, 0.6382380199923032
O, C, 0.6382380199923032
5, O, 0.4816275932769918
O, 5, 0.4816275932769918
T, O, 0.3279290825736986
O, T, 0.3279290825736986
V, O, 0.5120103662384148
O, V, 0.5120103662384148
7, O, 0.32516367538070057
O, 7, 0.32516367538070057
A, O, 0.45757773178183403
O, A, 0.45757773178183403
o, O, 0.6050223417675872
O, o, 0.6050223417675872
z, O, 0.20832124277988284
O, z, 0.20832124277988284
6, O, 0.6309729252409078
O, 6, 0.6309729252409078
W, O, 0.5592549651464795
O, W, 0.5592549651464795
D, O, 0.7429602717790307
O, D, 0.7429602717790307
S, O, 0.4978946624655955
O, S, 0.4978946624655955
2, O, 0.4680000337267937
O, 2, 0.4680000337267937
n, O, 0.43769160255896017
O, n, 0.43769160255896017
3, O, 0.4791247136305339
O, 3, 0.4791247136305339
R, O, 0.46920077108356517
O, R, 0.46920077108356517
E, O, 0.47016257031982156
O, E, 0.47016257031982156
G, O, 0.7056310932270993
O, G, 0.7056310932270993
P, O, 0.49187617373422987
O, P, 0.49187617373422987
1, O, 0.3459971411805044
O, 1, 0.3459971411805044
w, O, 0.49302997558174977
O, w, 0.49302997558174977
0, O, 0.8266487783103477
O, 0, 0.8266487783103477
Q, O, 0.6821415262972088
O, Q, 0.6821415262972088
F, O, 0.3783270978370546
O, F, 0.3783270978370546
b, O, 0.5863089611881136
O, b, 0.5863089611881136
X, 9, 0.4575512973407902
9, X, 0.4575512973407902
k, 9, 0.48403807750043026
9, k, 0.48403807750043026
r, 9, 0.2844170770000693
9, r, 0.2844170770000693
g, 9, 0.5825864909537741
9, g, 0.5825864909537741
f, 9, 0.4448554781761643
9, f, 0.4448554781761643
s, 9, 0.5041794874536984
9, s, 0.5041794874536984
j, 9, 0.37645109283829925
9, j, 0.37645109283829925
i, 9, 0.23913870998142436
9, i, 0.23913870998142436
e, 9, 0.6120368131242071
9, e, 0.6120368131242071
p, 9, 0.6075613320772393
9, p, 0.6075613320772393
q, 9, 0.5700702482524518
9, q, 0.5700702482524518
d, 9, 0.569470615505738
9, d, 0.569470615505738
h, 9, 0.47984411305513575
9, h, 0.47984411305513575
U, 9, 0.5659942721552145
9, U, 0.5659942721552145
4, 9, 0.4906037626089118
9, 4, 0.4906037626089118
c, 9, 0.44441474874653003
9, c, 0.44441474874653003
B, 9, 0.7839986328434049
9, B, 0.7839986328434049
v, 9, 0.5126142915557351
9, v, 0.5126142915557351
C, 9, 0.39996469523845213
9, C, 0.39996469523845213
5, 9, 0.6238132446605759
9, 5, 0.6238132446605759
T, 9, 0.33740832064407805
9, T, 0.33740832064407805
V, 9, 0.61965929205345
9, V, 0.61965929205345
7, 9, 0.4763196033948534
9, 7, 0.4763196033948534
A, 9, 0.472904770318499
9, A, 0.472904770318499
o, 9, 0.6320232147054056
9, o, 0.6320232147054056
z, 9, 0.34081436705022833
9, z, 0.34081436705022833
6, 9, 0.5953360860115056
9, 6, 0.5953360860115056
W, 9, 0.5342756035941244
9, W, 0.5342756035941244
D, 9, 0.6714302260103812
9, D, 0.6714302260103812
S, 9, 0.6224049980189951
9, S, 0.6224049980189951
2, 9, 0.5330979104620236
9, 2, 0.5330979104620236
n, 9, 0.5028713404597731
9, n, 0.5028713404597731
3, 9, 0.5763430270217014
9, 3, 0.5763430270217014
R, 9, 0.5789110323458054
9, R, 0.5789110323458054
E, 9, 0.5000941065300177
9, E, 0.5000941065300177
G, 9, 0.5881055545166769
